t,content,content_tokenized
0,背景一段遊行影片於2月22日開始流傳，文字說明為「義大利排華遊行」。影片中，可以聽到一個男性旁白說：「完蛋了，義大利要完蛋了。排華了。」此影片在社群平台流傳，有貼文指稱，「繼韓國後，意大利排華登場了！多年來華人自豪於中國強大，兩頭通吃，現在成了臭蟲，人人喊打！法西斯會再次在意登場嗎？親共率太高的國家都要淪陷了！病毒像野火一樣在意大利蔓延，兩天感染100多例，死亡兩例，學校關閉，囤物資，戴口罩，一夜之間成病毒歐洲橋頭堡！就像去年充當一帶一路歐洲橋頭堡一樣。」圖1：擷自網傳影片圖2：擷自社群平台查核 爭議點一、網傳影片的出處為何？查核中心將網傳影片擷圖，再以圖片反搜，搜尋相同影片，調查此影片最早版本是今年2月22日（太平洋標準時間）上傳到YouTube。爭議點二、此遊行發生的時間和地點為何？（一）查核中心擷取傳言影片中的遊行旗幟，透過以圖反搜工具，可以確認此旗幟為國際反法西斯運動的旗幟。圖3：網傳影片中出現的反法西斯運動旗幟／查核中心製圖（二）查核中心透過義大利查核組織Pagella Politica協助，找到義大利電視台Labaro TV於今年2月22日（太平洋標準時間）於YouTube發布同一日遊行的新聞影片。查核中心比對網傳影片和新聞影片，原始影片出現的棕梠樹、遮陽棚、路邊草叢等街景特徵，都與義大利Labaro TV新聞影片在2分10秒到2分13秒出現的街景相符合。圖4：網傳影片（圖左）中出現的遮陽棚，Labaro TV影片也有出現（圖右）／台灣事實查核中心製圖查核中心進一步以Google Map搜尋，並比對路邊草叢、遮陽棚，確認網傳影片的位置是位於義大利羅馬Via di Valle Melaina街上。圖5：Google Map街景擷圖綜合以上，網傳影片是今年2月22日經過羅馬Via di Valle Melaina街道的遊行。爭議點三、網傳宣稱此遊行為排華，是否屬實？傳言影片並未拍攝到遊行群眾的全貌，也未拍攝所舉的標語，查核中心透過社群平台，搜尋同一場遊行活動的其他照片和資訊。（一）在Labaro TV的新聞影片中，可以擷取到遊行的活動標語，幾乎每個標語都有提及「Valerio Verbano」 。圖6：Labaro TV影片擷圖／查核中心製圖（二）查核中心以關鍵字「Valerio Verbano」，透過tweetdeck，搜尋2月23日（2月23日為查核中心所在的台灣時間，反推義大利時間應為2月22日）此活動的推文。在推特上，可以找到參與此遊行的參與者和組織，發推文討論，並且上傳遊行照片。經查核中心檢索，多則推文均指出，此遊行主要是紀念Valerio Verbano逝世四十周年。儘管有不同組織參與，各組織有不同關懷，但遊行的標語主要是出現反法西斯、女性主義反法西斯等訴求。其中，並沒有反華、排華、仇中等相關標語。圖7：推特擷圖（三）查核中心透過Pagella Politica查核員Alessandro Ciapetti協助解讀此遊行的主題。Alessandro Ciapetti指出，2月22日在羅馬舉行的反法西斯遊行，是為了反對極端右翼，反對激進民族主義，是紀念1980年2月22日遭到極右派份子殺害的勞工自治組織（Workers' Antonomy ）成員Valerio Verbano逝世40周年。參與的組織此事件與排華議題並無任何關聯。（四）查核中心檢索義大利新聞媒體《ilmanifesto》，在2月22日有此遊行的相關報導。內容亦指遊行為紀念Valerio Verbano的40周年遊行。跟排華議題無關。綜合以上， 該影片是今年2月22日在羅馬發生的遊行活動，目的是紀念在1980年2月22日遭極端右翼份子殺害的Valerio Verbano逝世40週年，與排華或是新冠病毒皆無關係。結論一、網傳影片為今年2月22日在羅馬舉行，遊行是紀念40年前遭極右翼恐份份子槍殺的Valerio Verbano，訴求為反法西斯。二、此遊行並不是義大利人排華遊行，也與新冠肺炎議題無關。因此，該影片挪用其他事件，是「錯誤」訊息。參考資料義大利查核組織Pagella Politica報告（在香港，網路上盛傳有關義大利與新冠病毒的假消息）台灣事實查核中心 -2018-,背景 一段 遊行 影片 於 2 月 22 日 開始 流傳 文字 說明 為 義 大利 排華 遊行 影片 中 可以 聽到 一個 男性 旁白 說 完蛋 了 義 大利 要 完蛋 了 排華 了 此 影片 在 社群 平台 流傳 有 貼 文指 稱 繼 韓國 後 意大利 排華 登場 了 多年 來 華 人 自豪 於 中國 強大 兩頭 通 吃 現在 成 了 臭蟲 人人喊打 法西斯 會 再次 在意 登場 嗎 親共率 太 高 的 國家 都 要 淪陷 了 病毒 像 野火 一樣 在 意大利 蔓延 兩天 感染 100 多例 死亡 兩例 學校 關閉 囤 物資 戴 口罩 一夜 之間 成 病毒 歐洲 橋 頭 堡 就 像 去年 充當 一帶 一路 歐洲 橋 頭 堡 一樣 圖 1 擷 自網 傳 影片 圖 2 擷自 社群 平台 查核 爭議 點 一 網傳 影片 的 出處 為何 查核 中心 將網 傳 影片 擷 圖 再以 圖片 反 搜 搜尋 相同 影片 調查 此 影片 最早 版本 是 今年 2 月 22 日 太平洋 標準 時間 上 傳到 YouTube 爭議 點 二 此 遊行 發生 的 時間 和 地點 為何 一 查核 中心 擷取 傳言 影片 中 的 遊行 旗幟 透過 以 圖 反 搜 工具 可以 確認 此 旗幟 為 國際 反法西斯 運動 的 旗幟 圖 3 網傳 影片 中 出現 的 反法西斯 運動 旗幟 查核 中心 製 圖 二 查核 中心 透過 義 大利 查核 組織 Pagella Politica 協助 找到 義 大利 電視台 Labaro TV 於 今年 2 月 22 日 太平洋 標準 時間 於 YouTube 發布 同一 日 遊行 的 新聞 影片 查核 中心 比 對網 傳 影片 和 新聞 影片 原始 影片 出現 的 棕 梠 樹 遮 陽棚 路邊 草叢 等 街景 特徵 都 與 義 大利 Labaro TV 新聞 影片 在 2 分 10 秒 到 2 分 13 秒 出現 的 街景 相符合 圖 4 網傳 影片 圖 左 中 出現 的 遮陽棚 Labaro TV 影片 也 有 出現 圖 右 台灣 事實 查核 中心 製 圖 查核 中心 進 一步 以 Google Map 搜尋 並 比 對 路邊 草叢 遮 陽棚 確認 網傳 影片 的 位置 是 位 於義 大利 羅馬 Via di Valle Melaina 街上 圖 5 Google Map 街景 擷圖 綜合 以上 網傳 影片 是 今年 2 月 22 日 經過 羅馬 Via di Valle Melaina 街道 的 遊行 爭議 點 三 網傳 宣稱 此 遊行 為 排華 是否 屬 實 傳言 影片 並 未 拍 攝到 遊行 群眾 的 全貌 也 未 拍攝 所舉 的 標語 查核 中心 透過 社群 平台 搜尋 同一 場遊行 活動 的 其他 照片 和 資訊 一 在 Labaro TV 的 新聞 影片 中 可以 擷 取到 遊行 的 活動 標語 幾乎 每個 標語 都 有 提及 Valerio Verbano 圖 6 Labaro TV 影片 擷 圖 查核 中心 製 圖 二 查核 中心 以 關鍵 字 Valerio Verbano 透過 tweetdeck 搜尋 2 月 23 日 2 月 23 日 為 查核 中心 所在 的 台灣 時間 反推 義 大利 時間 應為 2 月 22 日 此 活動 的 推文 在 推 特上 可以 找到 參與 此 遊行 的 參與者 和 組織 發推 文討論 並且 上傳 遊行 照片 經 查核 中心 檢索 多 則 推 文均 指出 此 遊行 主要 是 紀念 Valerio Verbano 逝世 四十周年 儘 管 有 不同 組織 參與 各 組織 有 不同 關懷 但 遊行 的 標語 主要 是 出現 反法西斯 女性 主義 反法西斯 等 訴求 其中 並 沒有 反華 排華 仇 中等 相關 標語 圖 7 推特 擷 圖 三 查核 中心 透過 Pagella Politica 查核 員 Alessandro Ciapetti 協助 解讀 此 遊行 的 主題 Alessandro Ciapetti 指出 2 月 22 日 在 羅馬 舉行 的 反法西斯 遊行 是為 了 反對 極 端 右翼 反對 激進 民族 主義 是 紀念 1980 年 2 月 22 日 遭到 右派 份子 殺害 的 勞工 自治 組織 Workers Antonomy 成員 Valerio Verbano 逝世 40 周年 參與 的 組織 此 事件 與 排華 議題 並 無 任何 關聯 四 查核 中心 檢索 義 大利 新聞 媒體 ilmanifesto 在 2 月 22 日 有 此 遊行 的 相關 報導 內容 亦 指 遊行 為 紀念 Valerio Verbano 的 40 周年 遊行 跟 排華 議題 無關 綜合 以上 影片 是 今年 2 月 22 日 在 羅馬 發生 的 遊行 活動 目的 是 紀念 在 1980 年 2 月 22 日 遭極端 右翼 份子 殺害 的 Valerio Verbano 逝世 40 週年 與 排華 或是 新冠 病毒 皆 無 關 係 結論 一 網傳 影片 為 今年 2 月 22 日 在 羅馬 舉行 遊行 是 紀念 40 年前 遭極 右翼 恐份 份子 槍 殺 的 Valerio Verbano 訴求 為 反法西斯 二 此 遊行 並 不是 義 大利 人排華遊行 也 與 新冠 肺炎 議題 無關 因此 影片 挪用 其他 事件 是 錯誤 訊息 參考 資料 義 大利 查核 組織 Pagella Politica 報告 在 香港 網 路上 盛傳有 關義 大利 與 新冠 病毒 的 假消息 台灣 事實 查核 中心 2018
0,背景社群平台、簡體字論壇流傳印度總理莫迪語錄：「他們（中國）沒有信仰，沒有思想，沒有選票，沒有自由，除了GDP，他們什麼都沒 有！目前GDP也快沒有了，剩下的只有（中共）政府的暴力和謊言…」。此有語錄簡體文字版本及圖片版本，於3月2日開始流傳。其中一個簡體字論壇還有變形為「肯尼迪的情人瑪莉蓮夢露」版本。原始張貼者於3月2日發布，有網友於貼文下方留言詢問是否有新聞或出處，但原始張貼者均無提供且並未回應。圖1：網傳訊息擷圖圖2：網傳訊息擷圖圖3：網傳訊息擷圖,背景 社群 平台 簡體 字論壇 流傳 印度 總理 莫迪 語錄 他們 中國 沒有 信仰 沒有 思想 沒有 選票 沒有 自由 除了 GDP 他們 什麼 都 沒 有 目前 GDP 也快 沒有 了 剩下 的 只有 中共 政府 的 暴力 和 謊言 此 有 語錄 簡體 文字 版本 及 圖片 版本 於 3 月 2 日 開始 流傳 其中 一個 簡體 字論壇 還 有 變 形為 肯尼迪 的 情人 瑪莉蓮 夢露 版本 原始 張貼者 於 3 月 2 日 發布 有 網友 於 貼 文 下方 留言 詢問 是否 有 新聞 或 出處 但 原始 張 貼者 均 無 提供 且 並未 回應 圖 1 網傳訊息 擷 圖 圖 2 網傳訊息 擷 圖 圖 3 網傳訊息 擷圖
0,背景多個社群平台和網路論壇流傳中國媒體報導擷圖，內文提及「有藥了！成年男性排出精液可抑制冠狀病毒！中國科學院上海藥物所、武漢病毒所聯合研究」。圖1：網傳訊息擷圖圖2：網傳訊息擷圖圖3：網傳訊息擷圖,背景 多個 社群 平台 和 網路 論壇 流傳 中國 媒體 報導 擷圖 內文 提及 有藥 了 成年 男性 排出 精液 可抑制 冠狀 病毒 中國科學院 上海 藥物 所 武漢 病毒 所 聯合 研究 圖 1 網傳訊息 擷 圖 圖 2 網傳訊息 擷 圖 圖 3 網傳訊息 擷圖
0,背景網路流傳影片宣稱「日本朝日新聞：美國早在武漢之前已經爆發新冠肺炎？」，這支影片在YouTube平台有15萬觀看次數，並在社群平台上廣泛流傳。影片的說明指出，「日本朝日新聞質疑，美國早在武漢爆發疫情之前，已經有新冠肺炎社區感染，同時也合理解釋了，為什麽美國接回在日本鉆石公主號上的公民時，卻把14位感染者和未感染者安排在同壹包機，真的是因為美國科技現今，還是他們早就有新冠肺炎案例而處事不驚。」圖1：網傳影片擷圖圖2：網傳影片擷圖,背景 網路 流傳 影片 宣稱 日本 朝日 新聞 美國 早在 武漢 之前 已經 爆發 新冠 肺炎 這 支 影片 在 YouTube 平台 有 15 萬 觀看 次數 並 在 社群 平台 上 廣泛 流傳 影片 的 說明 指出 日本 朝日 新聞 質疑 美國 早在 武漢 爆發 疫情 之前 已經 有 新 冠 肺炎 社區 感染 同時 也 合 理解 釋了 為什 美國 接回 在 日本 鉆 石 公主 號 上 的 公民 時 卻 把 14 位 感染者 和 未 感染者 安排 在 同 壹包 機 真的 是 因為 美國 科技 現今 還是 他們 早就 有 新 冠 肺炎 案例 而 處事 不驚 圖 1 網傳 影片 擷 圖 圖 2 網傳 影片 擷 圖
0,背景網路論壇及社群平台從2月29日起流傳，「突發新聞：梵諦岡方面證實了教宗及兩位助手目前已確認對新冠肺炎測出陽性反應。先前，教宗已經因為身體不適咳嗽取消了眾多公開活動。」傳言搭配一個英文網站的擷圖，擷圖有英文新聞和照片。圖1：網路論壇擷圖圖2：社群平台擷圖,背景 網路 論壇 及 社群 平台 從 2 月 29 日 起 流傳 突發 新聞 梵諦 岡 方面 證實 了 教宗 及 兩位 助手 目前 已確 認對 新冠 肺炎 測出 陽性 反應 先前 教宗 已經 因為 身體 不適 咳嗽 取消 了 眾多 公開 活動 傳言 搭配 一個 英文 網站 的 擷圖 擷 圖 有 英文 新聞 和 照片 圖 1 網路 論壇 擷 圖 圖 2 社群 平台 擷 圖
0,背景社群平台流傳一段影片，並搭配文字宣稱：「它們（海象）已對地球失去信心，以這種方式來告別」。有些內容農場網站刊登文章描述這段影片，指出：「10萬頭海象爬上百米懸崖，隨後跳崖自殺，它被人類逼上絕路」。圖1：社群平台流傳訊息擷圖圖2：內容農場網站流傳訊息擷圖,背景 社群 平台 流傳 一段 影片 並 搭配 文字 宣稱 它們 海象 已對 地球 失去 信心 以 這種 方式 來 告別 有些 內容 農場 網站 刊登 文章 描述 這段 影片 指出 10 萬頭 海象 爬 上 百米 懸崖 隨 後 跳 崖 自殺 它 被 人類 逼 上 絕路 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 內容 農場 網站 流傳訊息 擷圖
0,背景社群平台於2月28日流傳「蔡總統疑似染肺炎，被送入隔離病房」，訊息搭配變造的電視台鏡面或是新聞網頁圖片，甚至有傳言是模仿台灣事實查核中心查核報告圖。另外有傳言是拍攝放在桌上的紙本軍方公文，由署名「秘情科孫笑川」撰寫國家安全局密報，指稱「李前總統感染武漢肺炎逝世消息已經封鎖，榮民總醫院已被我部接管，密切接觸醫護四十八人已被我柯情報人員軟禁於台北監獄待查有無感染」。這一波的傳言，也仿造政府的公文和網站，比如，以台北市公告的格式，發布「星期六起，憑健保卡可以領取十個免費口罩」、「請高危病患到醫院接種疫苗」等訊息；以行政院網站發布「內政部網路安全處內部會議，決定從3月起逐步斷開世界互聯網，但不封鎖國內網路和部分軟體」等。  圖1：網傳公文擷圖 圖2：網傳偽造新聞網頁擷圖 圖3：網傳偽造新聞台鏡面擷圖圖4：網傳偽造新聞台鏡面擷圖圖5：網傳偽行政院專頁擷圖圖6：網傳查核中心報告擷圖,背景 社群 平台 於 2 月 28 日 流傳 蔡 總統 疑似 染 肺炎 被 送入 隔離 病房 訊息 搭配 變造 的 電視台 鏡面 或是 新聞 網頁 圖片 甚至 有 傳言 是 模仿 台灣 事實 查核 中心 查核 報告 圖 另外 有 傳言 是 拍攝 放在 桌上 的 紙本 軍方 公文 由 署名 秘情 科 孫笑川 撰寫 國家 安全局 密報 指稱 李前 總統 感染 武漢 肺炎 逝世 消息 已經 封鎖 榮民 總 醫院 已 被 我 部 接管 密切 接觸 醫護 四十八 人 已 被 我 柯 情報 人員 軟禁 於 台北 監獄 待查 有 無 感染 這一 波 的 傳言 也 仿造 政府 的 公文 和 網站 比如 以 台北市 公告 的 格式 發布 星期六 起 憑 健 保卡 可以 領取 十個 免費 口罩 請 高 危 病患 到 醫院 接種 疫苗 等訊息 以 行政院 網站 發布 內政部 網路 安全 處 內部 會議 決定 從 3 月 起 逐步 斷開 世界 互聯網 但 不 封鎖 國內 網路 和 部分 軟體 等 圖 1 網傳 公文 擷 圖 圖 2 網傳 偽造 新聞 網頁 擷圖 圖 3 網傳 偽造 新聞 台鏡 面擷 圖圖 4 網傳 偽造 新聞 台鏡 面擷 圖圖 5 網 傳偽 行政院 專頁 擷 圖 圖 6 網傳 查核 中心 報告 擷圖
0,背景社群平台流傳多則訊息宣稱，台灣已有多起武漢肺炎確診案例，並有多起死亡病例，遭到政府封鎖資訊。傳言的版本很多，大多數都是引述不知名的消息來源，說軍隊有許多個案、學校有群聚感染、社區死很多人、社區疫情擴散情況等。部分傳言也會搭配挪用其他事件或電影劇照的照片，企圖造成恐慌。除了在臉書流傳，也在推特上傳播。另外一波傳言，則是偽造政府公文，指稱有贈送口罩等新政策，或者是學術單位公告，指稱有新發現。圖1：社群平台流傳訊息擷圖圖2：網路流傳訊息擷圖圖3：社群平台流傳訊息擷圖圖4：社群平台流傳訊息擷圖圖5：社群平台流傳訊息擷圖,背景 社群 平台 流傳 多則 訊息 宣稱 台灣 已有 多 起 武漢 肺炎 確診 案例 並 有 多起 死亡 病例 遭到 政府 封鎖 資訊 傳言 的 版本 很多 大多 數 都 是 引述 不 知名 的 消息 來源 說 軍隊 有 許多個 案 學校 有 群聚 感染 社區 死 很多 人 社區 疫情 擴散 情況 等 部分 傳言 也 會 搭配 挪用 其他 事件 或 電影 劇照 的 照片 企圖 造成 恐慌 除了 在 臉書 流傳 也 在 推 特上 傳播 另外 一 波 傳言 則 是 偽造 政府 公文 指稱 有 贈送 口罩 等 新 政策 或者 是 學術 單位 公告 指稱 有新 發現 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 網路 流傳訊息 擷 圖 圖 3 社群 平台 流傳訊息 擷 圖 圖 4 社群 平台 流傳訊息 擷 圖 圖 5 社群 平台 流傳訊息 擷圖
0,背景網傳兩張總統府前自焚事件圖片（本報告稱為圖片A與圖片B），搭配文字宣稱「台灣省疫情失控，台軍方接管台北，蔡當局當街燒死疫情患者」。此文將「台灣」稱為「台灣省」，且「蔡當局」等用語與台灣社會習慣不同。圖1：網傳訊息擷圖,背景 網 傳 兩張 總統府 前 自焚 事件 圖片 本報 告稱 為 圖片 A 與 圖片 B 搭配 文字 宣稱 台灣省 疫情 失控 台軍 方 接管 台北 蔡 當局 當街 燒死 疫情 患者 此文 將 台灣 稱為 台灣省 且 蔡 當 局 等 用語 與 台灣 社會 習慣 不同 圖 1 網傳訊息 擷圖
0,背景一則網路傳言於2月20日流傳於社群平台，傳言指稱，「2月19日，洪都拉斯出現首例新冠肺炎患者。該患者為一名52歲女性，結束台灣旅行後轉機洛杉磯歸國。台灣社區感染已經爆發，蔡政府還想隱瞞到何時。」圖1:社群媒體平台擷圖,背景 一則 網路 傳言 於 2 月 20 日 流傳 於 社群 平台 傳言 指稱 2 月 19 日 洪都拉斯 出現 首例 新冠 肺炎 患者 患者 為 一名 52 歲 女性 結束 台灣 旅行 後 轉機 洛杉磯 歸國 台灣 社區 感染 已經 爆發 蔡 政府 還 想 隱瞞到 何時 圖 1 社群 媒體 平台 擷 圖
0,背景社群平台流傳訊息：「今天和我在中央政府上班的兒子一起吃飯，我問他有去排隊買口罩嗎？他說政府發給他一包(50-100片)，我問他你媽媽呢？他說他給他一包，知道吧！這就是我說的政府就是如此控制口罩，一給就是一次給一包，說什麼憑健保卡一次買2片，中央政府機關公務員一次一給就是一包。」圖1：網傳訊息擷圖,背景 社群 平台 流傳訊息 今天 和 我 在 中央政府 上班 的 兒子 一起 吃 飯 我 問 他 有 去 排隊 買 口罩 他 說 政府 發給 他 一包 50 100 片 我 問 他 你 媽 媽 呢 他 說 他 給 他 一包 知道 吧 這 就是 我 說 的 政府 就是 如此 控制 口罩 一 給 就是 一次 給 一包 說 什麼 憑 健 保卡 一次 買 2 片 中央政府 機關 公務員 一次 一 給 就是 一包 圖 1 網傳訊息 擷圖
0,背景社群平台流傳訊息：「今天和我在中央政府上班的兒子一起吃飯，我問他有去排隊買口罩嗎？他說政府發給他一包(50-100片)，我問他你媽媽呢？他說他給他一包，知道吧！這就是我說的政府就是如此控制口罩，一給就是一次給一包，說什麼憑健保卡一次買2片，中央政府機關公務員一次一給就是一包。」圖1：網傳訊息擷圖,背景 社群 平台 流傳訊息 今天 和 我 在 中央政府 上班 的 兒子 一起 吃 飯 我 問 他 有 去 排隊 買 口罩 他 說 政府 發給 他 一包 50 100 片 我 問 他 你 媽 媽 呢 他 說 他 給 他 一包 知道 吧 這 就是 我 說 的 政府 就是 如此 控制 口罩 一 給 就是 一次 給 一包 說 什麼 憑 健 保卡 一次 買 2 片 中央政府 機關 公務員 一次 一 給 就是 一包 圖 1 網傳訊息 擷圖
